,n_movies,n_cat,time
2541,9351,16,0.015976875001797453
2542,4451,3,0.011058792006224394
2543,9101,20,0.015421666990732774
2544,201,3,0.006663209001999348
2545,1401,9,0.007784916990203783
2546,3951,16,0.01113758300198242
2547,8751,10,0.015751625003758818
2548,5851,2,0.012635082995984703
2549,5851,3,0.012288999976590276
2550,201,2,0.006814915977884084
2551,4451,2,0.01087425000150688
2552,9351,17,0.0159706249833107
2553,8751,5,0.014821166987530887
2554,7851,11,0.014272875007009134
2555,8751,11,0.01502799999434501
2556,3951,17,0.010171500005526468
2557,1401,8,0.007756207982311025
2558,4901,16,0.011249500006670132
2559,7601,6,0.013746582990279421
2560,6151,8,0.012324374984018505
2561,701,14,0.007039500022074208
2562,3101,2,0.009189957985654473
2563,2951,19,0.009701375005533919
2564,151,16,0.007343375007621944
2565,8351,19,0.015329499990912154
2566,9701,7,0.01603329199133441
2567,301,20,0.0067711659939959645
2568,4801,1,0.011156291991937906
2569,8051,9,0.014249416009988636
2570,1301,4,0.007777208025800064
2571,9501,15,0.01572820800356567
2572,8101,13,0.01450533399474807
2573,5901,18,0.012245291989529505
2574,6651,4,0.01259708299767226
2575,2851,3,0.0091127080086153
2576,7801,9,0.013950666994787753
2577,7351,6,0.013467041979311034
2578,8051,11,0.014034332998562604
2579,6401,8,0.012521333002950996
2580,9451,17,0.015856666024774313
2581,3451,2,0.009563833009451628
2582,1951,20,0.008178624993888661
2583,751,2,0.007089833001373336
2584,8201,5,0.014132374984910712
2585,4101,2,0.010233084001811221
2586,1151,8,0.007474500016542152
2587,8451,19,0.015099249983904883
2588,651,16,0.007151875004637986
2589,401,20,0.006761917000403628
2590,4851,14,0.011197375017218292
2591,6301,4,0.012325416988460347
2592,3801,1,0.009976500004995614
2593,8601,13,0.014981707994593307
2594,3801,15,0.010023916023783386
2595,9901,8,0.01551470800768584
2596,9201,15,0.015425958001287654
2597,9251,7,0.015115332993445918
2598,7901,13,0.014104750007390976
2599,8501,9,0.014399834006326273
2600,1651,4,0.007931083004223183
2601,451,19,0.00673866702709347
2602,8651,16,0.01514350000070408
2603,3851,10,0.010328666015993804
2604,8401,20,0.015218000015011057
2605,7951,16,0.01485358300851658
2606,9751,2,0.01599174999864772
2607,5451,5,0.011885292013175786
2608,9251,10,0.015560500003630295
2609,4851,4,0.011094709014287218
2610,1351,1,0.008642166008939967
2611,601,13,0.008041916997171938
2612,2101,5,0.009632958011934534
2613,4801,11,0.012196875002700835
2614,6601,1,0.013208707998273894
2615,5801,6,0.012566291989060119
2616,5351,9,0.012006375007331371
2617,251,7,0.0070400840195361525
2618,6951,18,0.013682208023965359
2619,4401,7,0.010733916977187619
2620,901,8,0.007322584016947076
2621,9651,18,0.016991165990475565
2622,1901,19,0.00936937500955537
2623,2601,9,0.009362375014461577
2624,7651,3,0.014467375003732741
2625,8001,14,0.014809584012255073
2626,3151,7,0.009565749991452321
2627,9401,12,0.01592991698998958
2628,9551,10,0.015792000020155683
2629,2451,5,0.009144791983999312
2630,2901,20,0.010292917024344206
2631,8151,16,0.0152913749916479
2632,351,19,0.007217000005766749
2633,8301,20,0.014879416004987434
2634,6351,1,0.01273295801365748
2635,3851,4,0.010607833013636991
2636,101,13,0.006624665984418243
2637,5101,5,0.01240545799373649
2638,9201,2,0.015911249996861443
2639,1601,1,0.00926058299955912
2640,2801,6,0.009879959019599482
2641,2351,9,0.008746834006160498
2642,4951,13,0.011331167013850063
2643,7301,3,0.013403416000073776
2644,9151,18,0.01562125000054948
2645,751,11,0.0076293330057524145
2646,3401,7,0.009723791008582339
2647,5601,9,0.012260916002560407
2648,701,7,0.007591000001411885
2649,7801,14,0.017081208003219217
2650,9301,12,0.016989749972708523
2651,4151,7,0.010954625002341345
2652,8701,14,0.015398499992443249
2653,3901,12,0.010442166996654123
2654,3901,10,0.010355208010878414
2655,8551,20,0.015020791994174942
2656,501,19,0.007467290997738019
2657,8701,16,0.01626658401801251
2658,4151,5,0.011747374985134229
2659,9301,10,0.016167916008271277
2660,7801,16,0.014633667015004903
2661,8251,2,0.01469695899868384
2662,701,5,0.007351665990427136
2663,7301,1,0.013838666985975578
2664,4951,11,0.012273667001863942
2665,2801,4,0.010027124983025715
2666,3401,5,0.010530250001465902
2667,751,13,0.007709166995482519
2668,5101,7,0.011476749990833923
2669,6801,18,0.013441082992358133
2670,101,11,0.006652250012848526
2671,9701,18,0.016223791986703873
2672,1601,3,0.007949250022647902
2673,4651,9,0.011079249990871176
2674,8151,14,0.014496041985694319
2675,2451,7,0.008661959000164643
2676,9551,12,0.015566625021165237
2677,3301,9,0.009643792000133544
2678,1851,19,0.008412583003519103
2679,3851,6,0.010173457994824275
2680,6351,3,0.012490332999732345
2681,7651,1,0.013704666023841128
2682,9401,10,0.016027042001951486
2683,3151,5,0.010082999971928075
2684,2851,20,0.009575584001140669
2685,8251,20,0.014840040996205062
2686,8001,16,0.014521958015393466
2687,201,19,0.0068109580024611205
2688,5801,4,0.011916583025595173
2689,8701,2,0.014762500009965152
2690,4401,5,0.01083745900541544
2691,251,5,0.007207374990684912
2692,9001,18,0.01592616701964289
2693,2101,7,0.008862665999913588
2694,601,11,0.007293292001122609
2695,3651,9,0.010058040992589667
2696,6601,3,0.013199458015151322
2697,4801,13,0.011373041983461007
2698,9251,12,0.015534624981228262
2699,5451,7,0.01260641700355336
2700,7951,14,0.014779416000237688
2701,3851,12,0.011343749996740371
2702,8651,14,0.01586516699171625
2703,1351,3,0.007952292013214901
2704,4301,9,0.01071895900531672
2705,4851,6,0.011108667007647455
2706,551,9,0.007012708025285974
2707,9251,5,0.01569079200271517
2708,7901,11,0.01450666700839065
2709,5151,2,0.011349457985488698
2710,9201,17,0.015769916004501283
2711,3801,17,0.01021533302264288
2712,8601,11,0.014873790991259739
2713,1651,6,0.008216499991249293
2714,7451,8,0.013892625021981075
2715,2401,2,0.00947141699725762
2716,651,14,0.007178792002378032
2717,3801,3,0.010058791987830773
2718,6301,6,0.012618583015864715
2719,4851,16,0.011289541987935081
2720,6851,9,0.012871042010374367
2721,9551,9,0.015336624986957759
2722,2801,19,0.009202750021358952
2723,8201,7,0.014736334007466212
2724,251,20,0.008007333002751693
2725,8951,8,0.01570487499702722
2726,8201,19,0.014906917000189424
2727,7351,4,0.013548083981731907
2728,5851,18,0.012504624988650903
2729,2851,1,0.009243625012459233
2730,9451,15,0.015744333009934053
2731,8051,13,0.014421875006519258
2732,7101,8,0.013400374999037012
2733,8101,11,0.014281249983469024
2734,9501,17,0.015963624988216907
2735,2151,2,0.008603124995715916
2736,6651,6,0.012651917000766844
2737,5401,2,0.01156941702356562
2738,9701,5,0.01568204100476578
2739,151,14,0.007230709015857428
2740,1,8,0.006562124995980412
2741,1301,6,0.00855887500802055
2742,1801,20,0.008510582993039861
2743,1851,9,0.008241208008257672
2744,4801,3,0.01095204200828448
2745,7601,4,0.013831832999130711
2746,4901,14,0.011460250010713935
2747,551,20,0.00683883301098831
2748,8501,19,0.015193625004030764
2749,701,16,0.007820250000804663
2750,9001,9,0.015791625017300248
2751,5851,1,0.012451707996660843
2752,3951,15,0.01051216697669588
2753,8751,13,0.015235333994496614
2754,8751,7,0.01552033398183994
2755,7851,13,0.014158292004140094
2756,9351,15,0.016010166000341997
2757,8751,12,0.015108208026504144
2758,3951,14,0.010609791992465034
2759,201,1,0.00681941700167954
2760,4451,1,0.011025874991901219
2761,9351,14,0.015840290987398475
2762,7851,12,0.01408366599935107
2763,8751,6,0.01477829201030545
2764,9001,8,0.015750582999316975
2765,701,17,0.008251291001215577
2766,8501,18,0.015435583016369492
2767,3101,1,0.009931290987879038
2768,4901,15,0.012303958996199071
2769,7601,5,0.013982083008158952
2770,1851,8,0.008388874994125217
2771,1301,7,0.007985790987731889
2772,4801,2,0.011269625014392659
2773,1,9,0.007097041991073638
2774,151,15,0.007354291999945417
2775,9701,4,0.016239749995293096
2776,5401,3,0.012097666010959074
2777,6651,7,0.01347712500137277
2778,8101,10,0.01461824998841621
2779,6851,20,0.013644249993376434
2780,7101,9,0.013223458983702585
2781,9751,20,0.01694391597993672
2782,2151,3,0.009552458999678493
2783,9501,16,0.016706041991710663
2784,9451,14,0.016472917021019384
2785,3451,1,0.010164709005039185
2786,8051,12,0.014402917004190385
2787,5851,19,0.012624416005564854
2788,7351,5,0.01370683399727568
2789,2801,18,0.009672458021668717
2790,8201,18,0.015411792002851143
2791,751,1,0.008037833991693333
2792,8951,9,0.015670499997213483
2793,8201,6,0.014660791028290987
2794,4101,1,0.010678332997485995
2795,9551,8,0.016017999994801357
2796,3801,2,0.010625583003275096
2797,6851,8,0.01351091600372456
2798,4851,17,0.011988457990810275
2799,6301,7,0.01307787501718849
2800,7451,9,0.013860833016224205
2801,651,15,0.006987750006373972
2802,2401,3,0.00865629201871343
2803,1651,7,0.007907249993877485
2804,9051,20,0.015469833015231416
2805,9201,16,0.015510083991102874
2806,5151,3,0.011417500005336478
2807,7901,10,0.014075249986490235
2808,9251,4,0.015217334002954885
2809,8601,10,0.014654041995527223
2810,3801,16,0.010090374998981133
2811,1351,2,0.007533458003308624
2812,551,8,0.006988792010815814
2813,4851,7,0.011149416008265689
2814,4301,8,0.010575083986623213
2815,9751,1,0.016005833982490003
2816,7951,15,0.014489458000753075
2817,5451,6,0.011315999989164993
2818,9251,13,0.015231792000122368
2819,8651,15,0.014983000000938773
2820,3851,13,0.01051050002570264
2821,3651,8,0.010064333997434005
2822,4801,12,0.011118624999653548
2823,6601,2,0.012593084014952183
2824,9001,19,0.01548762500169687
2825,601,10,0.0069467500143218786
2826,2101,6,0.008700625010533258
2827,251,4,0.007073292013956234
2828,4401,4,0.01058470900170505
2829,8701,3,0.014734750002389774
2830,5801,5,0.012081458000466228
2831,5801,20,0.012270249979337677
2832,3151,4,0.00942824999219738
2833,9401,11,0.015307083987863734
2834,201,18,0.0066517500090412796
2835,8001,17,0.014501666999422014
2836,3851,7,0.010061458015115932
2837,1851,18,0.008060207997914404
2838,3301,8,0.009404333017300814
2839,6351,2,0.012131750001572073
2840,8151,15,0.014512541994918138
2841,9551,13,0.015685708000091836
2842,2451,6,0.008911709010135382
2843,1601,2,0.007893583009717986
2844,4651,8,0.010771750006824732
2845,101,10,0.006442332989536226
2846,6801,19,0.01313991699134931
2847,5101,6,0.011326917010592297
2848,9201,1,0.015286375011783093
2849,9701,19,0.015994832996511832
2850,751,12,0.007221125008072704
2851,3401,4,0.009628166008042172
2852,4951,10,0.011163792019942775
2853,2801,5,0.008906958013540134
2854,8701,17,0.014912582992110401
2855,501,18,0.006769416999304667
2856,3901,11,0.010245542012853548
2857,701,4,0.006874124985188246
2858,8251,3,0.013972375018056482
2859,7801,17,0.014076791005209088
2860,9301,11,0.015322582999942824
2861,4151,4,0.010275084001477808
2862,6701,16,0.012950208008987829
2863,6951,1,0.012896375003037974
2864,3051,20,0.009529959002975374
2865,3201,16,0.009535208984743804
2866,6551,20,0.012907416996313259
2867,2601,10,0.008817624999210238
2868,9801,16,0.01595791699946858
2869,7301,10,0.013481125002726912
2870,3251,4,0.011387834005290642
2871,151,4,0.008752583002205938
2872,8401,3,0.015002917003585026
2873,4701,4,0.0109353750012815
2874,4251,17,0.010667665977962315
2875,1751,17,0.008307292009703815
2876,9801,2,0.015779416979057714
2877,5651,11,0.01192079100292176
2878,4401,15,0.010891332989558578
2879,1101,15,0.007500375009840354
2880,6501,2,0.012487542000599205
2881,5001,13,0.011484541988465935
2882,3551,8,0.00996954197762534
2883,2951,9,0.009267665998777375
2884,8801,18,0.015085749997524545
2885,2201,6,0.008535250002751127
2886,7901,3,0.014101042004767805
2887,2201,18,0.008636374986963347
2888,7701,18,0.014064041984966025
2889,651,8,0.007095792010659352
2890,4001,8,0.010176915995543823
2891,5251,19,0.011708000005455688
2892,1051,2,0.007381957984762266
2893,6151,14,0.012354625010630116
2894,3451,14,0.009888958011288196
2895,2051,12,0.00829008300206624
2896,5751,6,0.011756959022022784
2897,7551,12,0.013789375021588057
2898,9451,1,0.015439457987667993
2899,2101,10,0.00845329198637046
2900,401,4,0.006686750013614073
2901,4251,4,0.010505583020858467
2902,7401,10,0.013516667007934302
2903,8151,3,0.014052415994228795
2904,3751,20,0.01018583300174214
2905,1951,1,0.008118041994748637
2906,6001,16,0.012723915977403522
2907,6251,20,0.014010083017637953
2908,3501,16,0.01396774998283945
2909,3701,4,0.012011625018203631
2910,5151,11,0.012005209020571783
2911,4551,17,0.011073999979998916
2912,1051,17,0.007868459011660889
2913,301,8,0.006704208004521206
2914,5701,13,0.01206683399504982
2915,4551,8,0.011190999997779727
2916,851,7,0.008443083002930507
2917,4301,15,0.011441459006164223
2918,1501,2,0.008208999992348254
2919,1601,15,0.008102583000436425
2920,2501,18,0.00906370798475109
2921,7001,18,0.013628042011987418
2922,5951,9,0.012250208004843444
2923,9101,1,0.015181624999968335
2924,5201,6,0.011436625005444512
2925,5551,19,0.0125004579895176
2926,6051,2,0.012612499995157123
2927,3001,8,0.009700459020677954
2928,2751,12,0.009380333009175956
2929,9951,14,0.016467834007926285
2930,7251,12,0.01357091698446311
2931,2751,6,0.009134833002462983
2932,6651,14,0.01292458298848942
2933,3351,14,0.009906999999657273
2934,6551,7,0.012724957981845364
2935,2701,17,0.009163333015749231
2936,2251,3,0.008447625004919246
2937,7201,17,0.013396041002124548
2938,9901,11,0.015948417014442384
2939,7951,6,0.013702083000680432
2940,6601,11,0.012629208998987451
2941,3301,11,0.009633165987906978
2942,7201,9,0.013478125008987263
2943,5501,20,0.012004415999399498
2944,8801,5,0.01495025001349859
2945,5751,16,0.011950875021284446
2946,4351,10,0.010792334011057392
2947,1651,10,0.008085249981377274
2948,1001,7,0.00747508299537003
2949,5701,3,0.012006832985207438
2950,9401,4,0.015843542001675814
2951,6901,4,0.01416233301279135
2952,6201,19,0.013993459026096389
2953,3201,1,0.010122749983565882
2954,3701,19,0.01030958301271312
2955,5101,14,0.011613624985329807
2956,4501,12,0.010803083976497874
2957,7501,5,0.013673417008249089
2958,1001,12,0.007302790996618569
2959,2151,15,0.008535000000847504
2960,101,1,0.006531291990540922
2961,8451,6,0.01498800000990741
2962,7451,15,0.014157708006678149
2963,4751,1,0.011157125001773238
2964,6051,13,0.012518333998741582
2965,1,20,0.006369290989823639
2966,3551,13,0.009896500007016584
2967,4751,18,0.01127945800544694
2968,9851,7,0.01585658302064985
2969,1251,18,0.007784499990520999
2970,9301,8,0.015320624981541187
2971,801,2,0.0071494170115329325
2972,1551,7,0.007939792005345225
2973,6101,11,0.012524334015324712
2974,801,18,0.007147583004552871
2975,3401,11,0.010487459017895162
2976,2001,17,0.008558458997868001
2977,9151,4,0.01507358398521319
2978,7501,17,0.013965791004011407
2979,5251,3,0.011744040995836258
2980,4451,10,0.011104999983217567
2981,6001,7,0.012866125005530193
2982,1151,10,0.007982292008819059
2983,5201,20,0.011869499983731657
2984,5051,16,0.0114271659986116
2985,2701,3,0.009180667024338618
2986,7751,9,0.013822417007759213
2987,451,1,0.006652292009675875
2988,6501,19,0.013022957980865613
2989,4201,1,0.010384041990619153
2990,3001,19,0.009271832997910678
2991,8101,6,0.014034833002369851
2992,1901,4,0.008298416010802612
2993,4201,12,0.01055816700682044
2994,1701,12,0.008201207994716242
2995,9651,8,0.015446250006789342
2996,5601,14,0.012243834004038945
2997,6751,13,0.013543874985771254
2998,3251,13,0.009737915999721736
2999,2651,15,0.009232415992300957
3000,3751,1,0.010108665999723598
3001,7351,15,0.013693415996385738
3002,9851,13,0.016106082999613136
3003,4051,18,0.010376291000284255
3004,1551,18,0.007835166994482279
3005,7051,5,0.013393166998866946
3006,1551,19,0.007897292001871392
3007,4051,19,0.010358667001128197
3008,7051,4,0.012912249978398904
3009,3251,12,0.009566749999066815
3010,6751,12,0.012853375024860725
3011,9851,12,0.015617959026712924
3012,7351,14,0.013385291997110471
3013,2651,14,0.009001458005513996
3014,1701,13,0.007990916987182572
3015,4201,13,0.010405292006907985
3016,5601,15,0.01205333400866948
3017,9651,9,0.015324499981943518
3018,8101,7,0.01419041698682122
3019,3001,18,0.009268791996873915
3020,6501,18,0.012875833985162899
3021,1901,5,0.008075707999523729
3022,2701,2,0.008785499987425283
3023,7751,8,0.013749790989095345
3024,1151,11,0.007360833027632907
3025,6001,6,0.012200666009448469
3026,4451,11,0.01082454199786298
3027,5051,17,0.01153312501264736
3028,8851,20,0.015219459019135684
3029,3401,10,0.00953854201361537
3030,801,19,0.007230499992147088
3031,6101,10,0.012205624982016161
3032,5251,2,0.011687916005030274
3033,7501,16,0.014632916019763798
3034,2251,20,0.009146291995421052
3035,9151,5,0.015224500006297603
3036,2001,16,0.008562332979636267
3037,7751,20,0.014305624994449317
3038,801,3,0.00730091700097546
3039,1551,6,0.007942541997181252
3040,9301,9,0.016066540993051603
3041,1251,19,0.008606999996118248
3042,9851,6,0.0166378750000149
3043,4751,19,0.011572791991056874
3044,7451,14,0.014084708993323147
3045,8451,7,0.014997499994933605
3046,2151,14,0.008893917023669928
3047,3551,12,0.010088167007779703
3048,6051,12,0.01303412500419654
3049,5101,15,0.013194458006182685
3050,1001,13,0.008209291991079226
3051,7501,4,0.013793457997962832
3052,4501,13,0.010912666999502108
3053,6901,5,0.013190875004511327
3054,3701,18,0.010209124971879646
3055,6201,18,0.012680624990025535
3056,9401,5,0.015360792021965608
3057,5701,2,0.011863749998155981
3058,5751,17,0.01209016700158827
3059,8801,4,0.014697625010740012
3060,1001,6,0.0073509579815436155
3061,1651,11,0.00872241600882262
3062,4351,11,0.011150917009217665
3063,2551,20,0.009088291990337893
3064,9901,10,0.016508417000295594
3065,7201,16,0.014711958996485919
3066,2251,2,0.010881583002628759
3067,7051,20,0.014103875000728294
3068,2701,16,0.00999141699867323
3069,7201,8,0.014040458016097546
3070,3301,10,0.009990958002163097
3071,6601,10,0.013134334003552794
3072,7951,7,0.014312791987322271
3073,6551,6,0.013423291995422915
3074,2751,7,0.010216333990683779
3075,7251,13,0.014782832993660122
3076,9951,15,0.016735709010390565
3077,2751,13,0.009690667007816955
3078,3351,15,0.010103334003360942
3079,6651,15,0.013189874996896833
3080,6051,3,0.012110500014387071
3081,5551,18,0.012225458020111546
3082,3001,9,0.009292458009440452
3083,7001,19,0.013552749995142221
3084,2501,19,0.008992082992335781
3085,5201,7,0.01159579199156724
3086,5951,8,0.01216791701153852
3087,851,6,0.008252625004388392
3088,4551,9,0.01072941700113006
3089,5701,12,0.012005249998765066
3090,301,9,0.007021166005870327
3091,1601,14,0.008141208003507927
3092,1501,3,0.0076872500067111105
3093,4301,14,0.010597791988402605
3094,5151,10,0.011213791993213817
3095,4701,20,0.011100457981228828
3096,7001,1,0.014726833993336186
3097,1051,16,0.009585958992829546
3098,1201,20,0.009464000002481043
3099,4551,16,0.011397708003642038
3100,3701,5,0.010142582992557436
3101,8151,2,0.014286916994024068
3102,7401,11,0.013595833006547764
3103,4251,5,0.010471290996065363
3104,401,5,0.006832625018432736
3105,2101,11,0.008320958004333079
3106,3501,17,0.009823125001275912
3107,6001,17,0.012371459015412256
3108,3451,15,0.010183708014665172
3109,6151,15,0.012865374999819323
3110,7551,13,0.013823124987538904
3111,5751,7,0.012272542022401467
3112,2051,13,0.009824832988670096
3113,4001,9,0.011114916007500142
3114,8851,1,0.015253416990162805
3115,651,9,0.007069416984450072
3116,1051,3,0.007727750024059787
3117,5251,18,0.011813499993877485
3118,2201,7,0.009094459004700184
3119,851,20,0.007620292017236352
3120,8801,19,0.015715665998868644
3121,2951,8,0.009657667018473148
3122,7701,19,0.014675542013719678
3123,2201,19,0.009070333006093279
3124,7901,2,0.014236499991966411
3125,6501,3,0.012856166023993865
3126,1101,14,0.007759959000395611
3127,4401,14,0.010880874993745238
3128,3551,9,0.00989829099853523
3129,5001,12,0.011458083987236023
3130,1751,16,0.008206416008761153
3131,4001,20,0.010324540984584019
3132,4251,16,0.01051195798208937
3133,1501,20,0.008241042000008747
3134,5651,10,0.012190582987386733
3135,9801,3,0.015952959016431123
3136,4701,5,0.010984291991917416
3137,8401,2,0.014442834013607353
3138,151,5,0.006602917012060061
3139,7551,1,0.01344775001052767
3140,3201,17,0.009694665990537032
3141,6701,17,0.013002374995267019
3142,3251,5,0.009425541997188702
3143,7301,11,0.013422125019133091
3144,9801,17,0.01609870800166391
3145,2601,11,0.009192541998345405
3146,7551,3,0.01359037499059923
3147,5401,18,0.011798999999882653
3148,2501,9,0.008730375004233792
3149,3901,8,0.01027649999014102
3150,2601,13,0.00924508401658386
3151,9801,15,0.016374124999856576
3152,3251,7,0.009669207996921614
3153,7301,13,0.013849208015017211
3154,6701,15,0.012990125018404797
3155,6951,2,0.013032082992140204
3156,3201,15,0.009690709004644305
3157,9801,1,0.015741750015877187
3158,5051,9,0.011356125003658235
3159,5651,12,0.011920084012672305
3160,4251,14,0.010792124987347052
3161,1751,14,0.008153749979101121
3162,2451,19,0.0087807500094641
3163,7151,19,0.013345000013941899
3164,151,7,0.006582791014807299
3165,4701,7,0.010933957993984222
3166,2201,5,0.008619500003987923
3167,5001,10,0.011378833005437627
3168,4401,16,0.011426750017562881
3169,1351,20,0.00793845797306858
3170,6501,1,0.012597166991326958
3171,1101,16,0.00753250002162531
3172,4651,20,0.010940915992250666
3173,2051,11,0.008310459001222625
3174,7551,11,0.013719582988414913
3175,5751,5,0.012084874993888661
3176,9451,2,0.015560708998236805
3177,6151,17,0.012643707974348217
3178,3451,17,0.010023125010775402
3179,1051,1,0.007581749989185482
3180,8851,3,0.014682875014841557
3181,5501,9,0.011614874994847924
3182,5301,18,0.01158512500114739
3183,1951,2,0.00808262501959689
3184,6001,15,0.012267957994481549
3185,3501,15,0.00989629200194031
3186,2101,13,0.00852504200884141
3187,401,7,0.006857375003164634
3188,4901,8,0.011004667001543567
3189,7401,13,0.01363112500985153
3190,4251,7,0.010389625007519498
3191,4551,14,0.01090658301836811
3192,7001,3,0.013141582981916144
3193,1051,14,0.007364291988778859
3194,2051,9,0.008283625007607043
3195,5151,12,0.012226999999256805
3196,8951,19,0.015585125016514212
3197,3701,7,0.009893416980048642
3198,901,20,0.007359624985838309
3199,2351,19,0.008932374999858439
3200,7651,19,0.013971083011711016
3201,9101,2,0.014916000014636666
3202,5201,5,0.011275625001871958
3203,51,19,0.006642041989834979
3204,1451,20,0.007754999998724088
3205,4301,16,0.010511290980502963
3206,4151,20,0.010590624995529652
3207,1601,16,0.008190374996047467
3208,1501,1,0.007728791009867564
3209,5701,10,0.0118492080073338
3210,851,4,0.007193124998593703
3211,6651,17,0.012875209009507671
3212,3351,17,0.009742583002662286
3213,2751,11,0.008929457981139421
3214,9951,17,0.016171791998203844
3215,2751,5,0.009000666992506012
3216,7251,11,0.013420584000414237
3217,6051,1,0.012282749987207353
3218,7951,5,0.013912499998696148
3219,6601,12,0.012791582994395867
3220,3301,12,0.009803124994505197
3221,2701,14,0.009228292008629069
3222,7201,14,0.013546916015911847
3223,9901,12,0.01604945899453014
3224,4101,19,0.01052716700360179
3225,1401,19,0.007952374988235533
3226,6551,4,0.012999167025554925
3227,6451,18,0.013432749983621761
3228,3151,18,0.01099800001247786
3229,9401,7,0.017816374980611727
3230,4351,13,0.011502584005938843
3231,1001,4,0.008299709006678313
3232,1651,13,0.008226499980082735
3233,8801,6,0.014981415995862335
3234,8351,9,0.014495709008770064
3235,5751,15,0.012857458990765736
3236,4501,11,0.012143708008807153
3237,1001,11,0.008556082990253344
3238,7501,6,0.014375541999470443
3239,5101,17,0.011948083993047476
3240,3201,2,0.009817082987865433
3241,6901,7,0.013058042008196935
3242,6251,8,0.012500582990469411
3243,9851,4,0.01654349997988902
3244,6051,10,0.01358366699423641
3245,951,19,0.008143666986143216
3246,1701,8,0.008239957998739555
3247,8901,20,0.015705416997661814
3248,3551,10,0.010044083988759667
3249,7601,20,0.014447666006162763
3250,2151,16,0.008774374990025535
3251,101,2,0.006523249991005287
3252,2301,20,0.008757959003560245
3253,8451,5,0.014400709012988955
3254,4751,2,0.011030041001504287
3255,7451,16,0.014030624995939434
3256,2001,14,0.008535415981896222
3257,9151,7,0.014987167000072077
3258,7501,14,0.01364779198775068
3259,6101,12,0.012432290997821838
3260,3401,12,0.009704291995149106
3261,1551,4,0.008369291987037286
3262,4601,19,0.011223708017496392
3263,1301,19,0.008231790998252109
3264,8601,9,0.014694458019221202
3265,801,1,0.007159958011470735
3266,6351,18,0.012811624997993931
3267,3651,18,0.010044916009064764
3268,5051,15,0.011248249997152016
3269,4451,13,0.010809958999743685
3270,1151,13,0.007662832998903468
3271,6001,4,0.012658834020840004
3272,5601,17,0.012305584008572623
3273,4201,11,0.010601999994833022
3274,1701,11,0.007976791996043175
3275,1901,7,0.009690834005596116
3276,1251,8,0.008632041019154713
3277,451,2,0.007432999991578981
3278,4201,2,0.01071870801388286
3279,8101,5,0.014518999989377335
3280,7051,6,0.013778291991911829
3281,2651,16,0.010308458004146814
3282,7101,20,0.014611958991736174
3283,7351,16,0.014116707985522225
3284,3751,2,0.010187082982156426
3285,2401,20,0.00891958299325779
3286,9851,10,0.015954332979163155
3287,6751,10,0.012806542014004663
3288,6701,8,0.012703167012659833
3289,3251,10,0.01005537502351217
3290,9851,11,0.017307625006651506
3291,3751,3,0.010834499989869073
3292,7351,17,0.014272334025008604
3293,2651,17,0.009826958004850894
3294,3251,11,0.009961542004020885
3295,6701,9,0.013013999996474013
3296,6751,11,0.013186083000618964
3297,7051,7,0.01344945898745209
3298,1251,9,0.008709957997780293
3299,1901,6,0.009062333003384992
3300,8101,4,0.015022415987914428
3301,4201,3,0.010807500017108396
3302,451,3,0.00703754200367257
3303,5601,16,0.012188541993964463
3304,5451,20,0.012172999995527789
3305,1701,10,0.00816724999458529
3306,4201,10,0.010560291004367173
3307,5051,14,0.01159729200298898
3308,6001,5,0.012294292013393715
3309,1151,12,0.007591624977067113
3310,4451,12,0.010832708008820191
3311,2701,1,0.009012666996568441
3312,3651,19,0.010402083018561825
3313,6351,19,0.013306459004525095
3314,1551,5,0.008603041991591454
3315,8601,8,0.014926500007277355
3316,1301,18,0.007693874998949468
3317,4601,18,0.011022041988326237
3318,7501,15,0.013832457974785939
3319,5251,1,0.011405583994928747
3320,9151,6,0.014968583011068404
3321,2001,15,0.00837399999727495
3322,3401,13,0.009655084024416283
3323,6101,13,0.012234624999109656
3324,3551,11,0.01029537501744926
3325,1701,9,0.008163249993231148
3326,951,18,0.00742987499688752
3327,6051,11,0.01213895800174214
3328,7451,17,0.013904291001381353
3329,4751,3,0.010950124997179955
3330,8451,4,0.014414250006666407
3331,101,3,0.006504249991849065
3332,2151,17,0.008583500020904467
3333,9851,5,0.01562370898318477
3334,3201,3,0.0094009579916019
3335,6251,9,0.012393457989674062
3336,6901,6,0.013244332978501916
3337,7501,7,0.013708583021070808
3338,1001,10,0.007281250000232831
3339,4501,10,0.010841292008990422
3340,5101,16,0.011795041005825624
3341,5351,20,0.012103458982892334
3342,1651,12,0.008649958006571978
3343,1001,5,0.007863709004595876
3344,4351,12,0.010653750010533258
3345,5751,14,0.012340832996414974
3346,8351,8,0.01440516600268893
3347,8801,7,0.015416334004839882
3348,9401,6,0.015275499987183139
3349,5701,1,0.01180029200622812
3350,3151,19,0.009520541003439575
3351,6451,19,0.013361124991206452
3352,1401,18,0.008128916990244761
3353,4101,18,0.010941916989395395
3354,6551,5,0.012736250006128103
3355,3301,13,0.009553582989610732
3356,6601,13,0.013303124986123294
3357,7951,4,0.014318999979877844
3358,9901,13,0.016166165994945914
3359,2251,1,0.00867341598495841
3360,7201,15,0.013540833024308085
3361,2701,15,0.009053499990841374
3362,6401,20,0.01273750001564622
3363,3351,16,0.009824125008890405
3364,3101,20,0.009703500021714717
3365,6651,16,0.012963417015271261
3366,7251,10,0.013268416980281472
